id,tender_title,project_type,source_name,province,city,town,event_time,purchasing_staff,bid_company,bid_amount,currency,bid_date,content,created_at,updated_at
2651,淠东干渠城北段排水防涝工程一期初步设计和施工图设计直接发包成交公示,施工,招标采购,安徽省,六安市,金安区,2023-10-13 00:00:00,六安市金安区城北镇人民政府,安徽新安江水利水电勘测设计有限公司,99000.00,人民币:元,2023-10-13,淠东干渠城北段排水防涝工程一期初步设计和施工图设计直接发包成交公示 项目:淠东干渠城北段排水防涝工程一期初步设计和施工图设计,2026-07-29 09:19:42,2026-07-29 09:19:42
2652,桐城市公共资源交易中心（主管预算单位）关于抽纸的网上超市采购项目成交公告,货物,企业采购,安徽省,安庆市,桐城市,2023-10-13 00:00:00,桐城市公共资源交易中心,合肥卓亭科技有限公司,360.00,人民币:元,2023-10-13,桐城市公共资源交易中心（主管预算单位）关于抽纸的网上超市采购项目成交公告 项目:桐城市公共资源交易中心（主管预算单位）关于抽纸的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
2653,亳州市建投泊湾幼儿园关于儿童图画书的网上超市采购项目成交公告,学校,企业采购,安徽省,亳州市,"",2023-10-13 00:00:00,亳州市建投泊湾幼儿园,亳州弘扬文教图书有限公司,25924.00,人民币:元,2023-10-13,亳州市建投泊湾幼儿园关于儿童图画书的网上超市采购项目成交公告 项目:亳州市建投泊湾幼儿园关于儿童图画书的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
2654,蚌埠高新区社区管理服务中心绿地世纪城社区居民委员会关于台式整机的网上超市采购项目成交公告,政府,政府采购,安徽省,蚌埠市,蚌埠市高新技术开发区,2023-10-13 00:00:00,蚌埠高新区社区管理服务中心绿地世纪城社区居民委员会,蚌埠市龙子湖区柯硕电子经营部,3999.00,人民币:元,2023-10-13,蚌埠高新区社区管理服务中心绿地世纪城社区居民委员会关于台式整机的网上超市采购项目成交公告 项目:蚌埠高新区社区管理服务中心绿地世纪城社区居民委员会关于台式整机的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
2655,安徽宿州经济开发区管理委员会关于垃圾袋的网上超市采购项目成交公告,政府,政府采购,安徽省,宿州市,"",2023-10-13 00:00:00,安徽宿州经济开发区管理委员会,宿州市埇桥区新天利电脑商行,4052.00,人民币:元,2023-10-13,安徽宿州经济开发区管理委员会关于垃圾袋的网上超市采购项目成交公告 项目:安徽宿州经济开发区管理委员会关于垃圾袋的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
2656,亳州市谯城区青云中心小学关于奖状/证书的网上超市采购项目成交公告,学校,政府采购,安徽省,亳州市,谯城区,2023-10-13 00:00:00,亳州市谯城区青云中心小学,亳州市三元办公用品有限公司,230.00,人民币:元,2023-10-13,亳州市谯城区青云中心小学关于奖状/证书的网上超市采购项目成交公告 项目:亳州市谯城区青云中心小学关于奖状/证书的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
2657,合肥市滨湖启明星幼儿园关于装订线材的网上超市采购项目成交公告,学校,企业采购,安徽省,合肥市,"",2023-10-13 00:00:00,合肥市滨湖启明星幼儿园,合肥葵策贸易有限公司,4145.06,人民币:元,2023-10-13,合肥市滨湖启明星幼儿园关于装订线材的网上超市采购项目成交公告 项目:合肥市滨湖启明星幼儿园关于装订线材的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
2658,灵璧县娄庄镇人民政府关于黑白激光多功能一体机的网上超市采购项目成交公告,政府,政府采购,安徽省,宿州市,灵璧县,2023-10-13 00:00:00,灵璧县娄庄镇人民政府,安徽鼎汉智能信息技术有限公司,38900.00,人民币:元,2023-10-13,灵璧县娄庄镇人民政府关于黑白激光多功能一体机的网上超市采购项目成交公告 项目:灵璧县娄庄镇人民政府关于黑白激光多功能一体机的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
2659,亳州市第十二幼儿园关于电视机架的网上超市采购项目成交公告,学校,企业采购,安徽省,亳州市,"",2023-10-13 00:00:00,亳州市第十二幼儿园,亳州网联信息科技有限公司,1410.00,人民币:元,2023-10-13,亳州市第十二幼儿园关于电视机架的网上超市采购项目成交公告 项目:亳州市第十二幼儿园关于电视机架的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
2660,全椒县马厂水库管理处关于整理隔板的网上超市采购项目成交公告,政府,政府采购,安徽省,滁州市,全椒县,2023-10-13 00:00:00,全椒县马厂水库管理处,安徽晨然商贸有限公司,800.00,人民币:元,2023-10-13,全椒县马厂水库管理处关于整理隔板的网上超市采购项目成交公告 项目:全椒县马厂水库管理处关于整理隔板的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
2662,濉溪县城关中心学校关于演讲台的网上超市采购项目成交公告,学校,政府采购,安徽省,淮北市,濉溪县,2023-10-13 00:00:00,濉溪县城关中心学校,淮北市伟豪家具销售有限公司,12620.00,人民币:元,2023-10-13,濉溪县城关中心学校关于演讲台的网上超市采购项目成交公告 项目:濉溪县城关中心学校关于演讲台的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
2663,霍山县医院医共体集团衡山镇分院关于服务人员服装的网上超市采购项目成交公告,医院,政府采购,安徽省,六安市,霍山县,2023-10-13 00:00:00,霍山县医院医共体集团衡山镇分院,上海梦姿洁服装有限公司项城分公司,11180.00,人民币:元,2023-10-13,霍山县医院医共体集团衡山镇分院关于服务人员服装的网上超市采购项目成交公告 项目:霍山县医院医共体集团衡山镇分院关于服务人员服装的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
2664,合肥市蜀山区荷叶地街道红四方社区关于板架的网上超市采购项目成交公告,货物,企业采购,安徽省,合肥市,蜀山区,2023-10-13 00:00:00,合肥市蜀山区荷叶地街道红四方社,合肥朗晨传媒有限公司,2000.00,人民币:元,2023-10-13,合肥市蜀山区荷叶地街道红四方社区关于板架的网上超市采购项目成交公告 项目:合肥市蜀山区荷叶地街道红四方社区关于板架的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
2665,铜陵市义安区融媒体中心关于数码电池/充电器的网上超市采购项目成交公告,货物,企业采购,安徽省,铜陵市,义安区,2023-10-13 00:00:00,铜陵市义安区融媒体中心,安徽乐摄美科技有限公司,2598.00,人民币:元,2023-10-13,铜陵市义安区融媒体中心关于数码电池/充电器的网上超市采购项目成交公告 项目:铜陵市义安区融媒体中心关于数码电池/充电器的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
2666,亳州市第十二幼儿园关于单芯线的网上超市采购项目成交公告,学校,企业采购,安徽省,亳州市,"",2023-10-13 00:00:00,亳州市第十二幼儿园,亳州网联信息科技有限公司,2035.00,人民币:元,2023-10-13,亳州市第十二幼儿园关于单芯线的网上超市采购项目成交公告 项目:亳州市第十二幼儿园关于单芯线的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
2667,合肥市滨湖启明星幼儿园关于缝纫DIY材料的网上超市采购项目成交公告,学校,企业采购,安徽省,合肥市,"",2023-10-13 00:00:00,合肥市滨湖启明星幼儿园,合肥葵策贸易有限公司,6782.00,人民币:元,2023-10-13,合肥市滨湖启明星幼儿园关于缝纫DIY材料的网上超市采购项目成交公告 项目:合肥市滨湖启明星幼儿园关于缝纫DIY材料的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
2668,天长市2023年省财政农业高质量发展（“两强一增”行动）资金农作物重点病虫害防控资金项目--氟环·咯菌腈采购项目成交结果公告,货物,企业采购,安徽省,滁州市,天长市,2023-10-13 00:00:00,天长市农业农村局,蚌埠格润生物科技有限公司,1000000.00,人民币:元,2023-10-13,天长市2023年省财政农业高质量发展（“两强一增”行动）资金农作物重点病虫害防控资金项目--氟环·咯菌腈采购项目成交结果公告 项目:天长市2023年省财政农业高质量发展（“两强一增”行动）资金农作物重点病虫害防控资金项目--氟环·咯菌腈采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
2669,明光市财政局关于政治类书籍的网上超市采购项目成交公告,政府,政府采购,安徽省,滁州市,明光市,2023-10-13 00:00:00,明光市财政局,合肥市育才文化传播有限公司,400.00,人民币:元,2023-10-13,明光市财政局关于政治类书籍的网上超市采购项目成交公告 项目:明光市财政局关于政治类书籍的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
2671,安徽宿州经济开发区管理委员会关于垃圾桶的网上超市采购项目成交公告,政府,政府采购,安徽省,宿州市,"",2023-10-13 00:00:00,安徽宿州经济开发区管理委员会,宿州市埇桥区丰汇办公设备经营部,4914.40,人民币:元,2023-10-13,安徽宿州经济开发区管理委员会关于垃圾桶的网上超市采购项目成交公告 项目:安徽宿州经济开发区管理委员会关于垃圾桶的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
2672,安徽四宜君庭物业管理有限公司关于黑白激光多功能一体机的网上超市采购项目成交公告,项目管理,企业采购,安徽省,淮南市,田家庵区,2023-10-13 00:00:00,安徽四宜君庭物业管理有限公司,淮南市龙元科贸有限责任公司,1400.00,人民币:元,2023-10-13,安徽四宜君庭物业管理有限公司关于黑白激光多功能一体机的网上超市采购项目成交公告 项目:安徽四宜君庭物业管理有限公司关于黑白激光多功能一体机的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
2673,合肥市城西桥学校关于菜籽油的网上超市采购项目成交公告,学校,政府采购,安徽省,合肥市,"",2023-10-13 00:00:00,合肥市城西桥学校,安徽思湉商贸有限公司,989.00,人民币:元,2023-10-13,合肥市城西桥学校关于菜籽油的网上超市采购项目成交公告 项目:合肥市城西桥学校关于菜籽油的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
2674,合肥市滨湖启明星幼儿园关于除锈剂的网上超市采购项目成交公告,学校,企业采购,安徽省,合肥市,"",2023-10-13 00:00:00,合肥市滨湖启明星幼儿园,安徽步喜商贸有限公司,7527.20,人民币:元,2023-10-13,合肥市滨湖启明星幼儿园关于除锈剂的网上超市采购项目成交公告 项目:合肥市滨湖启明星幼儿园关于除锈剂的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
2675,合肥经济技术开发区长岗社区卫生服务中心关于打印/复印纸的网上超市采购项目成交公告,医院,企业采购,安徽省,合肥市,经济技术开发区,2023-10-13 00:00:00,合肥经济技术开发区长岗社区卫生服务中心,安徽红岭电子科技有限公司,4610.00,人民币:元,2023-10-13,合肥经济技术开发区长岗社区卫生服务中心关于打印/复印纸的网上超市采购项目成交公告 项目:合肥经济技术开发区长岗社区卫生服务中心关于打印/复印纸的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
2676,安徽芜湖三山经济开发区管委会市场监管局（主管预算单位）关于商务公文包的网上超市采购项目成交公告,政府,政府采购,安徽省,芜湖市,弋江区,2023-10-13 00:00:00,安徽芜湖三山经济开发区管委会市场监管局,芜湖始终商贸有限责任公司,1185.70,人民币:元,2023-10-13,安徽芜湖三山经济开发区管委会市场监管局（主管预算单位）关于商务公文包的网上超市采购项目成交公告 项目:安徽芜湖三山经济开发区管委会市场监管局（主管预算单位）关于商务公文包的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
2677,安徽师范大学附属外国语学校城东校区关于粉盒的网上超市采购项目成交公告,学校,政府采购,安徽省,芜湖市,"",2023-10-13 00:00:00,安徽师范大学附属外国语学校城东校区,芜湖华旭智能科技有限公司,930.00,人民币:元,2023-10-13,安徽师范大学附属外国语学校城东校区关于粉盒的网上超市采购项目成交公告 项目:安徽师范大学附属外国语学校城东校区关于粉盒的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
2678,亳州市谯城区青云中心小学关于线性电源的网上超市采购项目成交公告,学校,政府采购,安徽省,亳州市,谯城区,2023-10-13 00:00:00,亳州市谯城区青云中心小学,亳州达迅信息技术有限公司,10060.00,人民币:元,2023-10-13,亳州市谯城区青云中心小学关于线性电源的网上超市采购项目成交公告 项目:亳州市谯城区青云中心小学关于线性电源的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
2679,合肥市小庙中心学校关于家居饰品的网上超市采购项目成交公告,学校,政府采购,安徽省,合肥市,"",2023-10-13 00:00:00,合肥市小庙中心学校,安徽杰士杰电子科技有限公司,2089.00,人民币:元,2023-10-13,合肥市小庙中心学校关于家居饰品的网上超市采购项目成交公告 项目:合肥市小庙中心学校关于家居饰品的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
2680,安徽省肥西师范学校关于排球的网上超市采购项目成交公告,学校,政府采购,安徽省,合肥市,肥西县,2023-10-13 00:00:00,安徽省肥西师范学校,安徽源邻商贸有限公司,2520.00,人民币:元,2023-10-13,安徽省肥西师范学校关于排球的网上超市采购项目成交公告 项目:安徽省肥西师范学校关于排球的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
